ID,total_amount
0,6.710957692700297
1,15.899925073729976
2,17.553298647838112
3,8.442829387726789
4,8.692638187641938
5,8.386709906274113
6,11.435560121812966
7,15.44329241762401
8,9.26034228906928
9,12.893537770749536
10,17.837674114958222
11,14.648628014602139
12,24.367439348448958
13,24.323170301748092
14,10.688267596395715
15,6.482201930308739
16,40.43897592033089
17,11.425794591267096
18,7.91746611379186
19,6.672155725209376
20,18.86244813304344
21,13.851804836180227
22,6.836054055276886
23,46.755502588196826
24,21.868933799617086
25,8.386709906274113
26,15.73307432004388
27,18.94873133706876
28,53.358856849757245
29,5.491106148914085
30,26.22257638438793
31,7.442896771971515
32,19.254726237753
33,18.42608279624291
34,11.762257783233958
35,15.925904799719117
36,8.692638187641938
37,18.519240583409914
38,5.491106148914085
39,8.130696646880725
40,9.935414009500139
41,8.394219841881306
42,12.039576641582943
43,51.1791313260795
44,19.254726237753
45,7.957151049242646
46,11.822929978377637
47,7.684419487618607
48,6.772110254462597
49,36.14193892686797
50,7.684419487618607
51,88.7500128549429
52,5.525764148375065
53,7.684419487618607
54,8.176717986131358
55,6.848415550593309
56,11.237374031434255
57,6.472730509741971
58,8.982084964083088
59,14.015929223042043
60,7.91746611379186
61,24.311758993930187
62,41.82414848624892
63,5.491106148914085
64,11.944188654873154
65,8.714438798576818
66,13.997063337377115
67,19.254726237753
68,13.691910432961501
69,17.87976386374229
70,9.221506524939157
71,32.952961058199215
72,8.70700126662415
73,13.851804836180227
74,7.087063924241085
75,11.237374031434255
76,11.237374031434255
77,11.237374031434255
78,7.998560733614815
79,30.075052312362125
80,15.551898041744602
81,10.966811262583436
82,8.692638187641938
83,9.666196276425133
84,5.617016717428517
85,16.002470461908956
86,18.90286260068687
87,10.024530269035886
88,12.90839324804816
89,19.254726237753
90,16.427090165967034
91,21.54251367245344
92,21.017220552974685
93,9.221506524939157
94,8.982084964083088
95,7.7590871305115705
96,19.748730902875963
97,9.221506524939157
98,10.388743989671742
99,10.734491919683549
100,6.444499615243611
101,28.164810375427017
102,12.794367999799423
103,8.062217024145571
104,27.578250345250254
105,7.169868031600472
106,15.85990687264072
107,17.82420200774246
108,46.5642331645969
109,8.125234441467367
110,5.941915040305867
111,5.491106148914085
112,35.75203734182257
113,6.438968006802875
114,14.6403811634802
115,13.723693932443023
116,6.355138653862165
117,55.115738438171135
118,5.5037493418112176
119,10.035571183854561
120,10.049082499618423
121,10.53521734386581
122,6.7556267972065935
123,28.825841450356215
124,9.422454575953136
125,8.062217024145571
126,17.124976032193988
127,10.024530269035886
128,5.941915040305867
129,8.533469068322109
130,11.406919341007187
131,55.845077826039685
132,41.59857011019236
133,7.985668925179187
134,11.237374031434255
135,19.624430606789918
136,17.89587371424166
137,13.782753787322012
138,8.982084964083088
139,10.0409231312243
140,7.828991184772694
141,5.491106148914085
142,14.144055738884509
143,14.973233042807957
144,10.39550829246512
145,8.692638187641938
146,26.92524627903307
147,7.985668925179187
148,10.011714101766465
149,15.939748889434252
150,17.00404078289209
151,10.035571183854561
152,8.982084964083088
153,32.2279834730849
154,10.328427903544794
155,10.966811262583436
156,23.453225263651305
157,21.83492756956958
158,6.793477352129375
159,24.306359544346947
160,15.240258071839701
161,6.406161839053088
162,10.631001999674204
163,19.254726237753
164,11.435560121812966
165,8.125234441467367
166,10.681021611794522
167,7.253052012411796
168,8.982084964083088
169,7.985668925179187
170,9.221506524939157
171,59.16384247932842
172,17.385759285087016
173,19.350379579278243
174,36.92578594960609
175,15.820968990032492
176,5.491106148914085
177,9.221506524939157
178,10.011714101766465
179,5.604373524531385
180,8.872634305467361
181,10.011714101766465
182,7.048615778188547
183,16.437512498299252
184,15.028204390306882
185,50.54433821003345
186,7.985668925179187
187,8.048064237567901
188,58.282389151867164
189,10.018177864870447
190,11.782396366649028
191,39.6212013603154
192,5.5037493418112176
193,12.25935785923602
194,19.254726237753
195,7.684419487618607
196,11.610781260091276
197,17.63642902212618
198,5.94382737763957
199,10.966811262583436
200,10.011714101766465
201,10.809286538131088
202,13.745804873190854
203,11.379048138355678
204,7.684419487618607
205,10.782616997524563
206,6.6991508200350465
207,11.763770993674582
208,8.982084964083088
209,11.237374031434255
210,8.982084964083088
211,21.239606368734727
212,17.005018781551055
213,10.467253781464455
214,8.157196077315131
215,16.480358643967996
216,17.82420200774246
217,28.669014080156497
218,13.858149522617078
219,12.843318222511432
220,9.228182762038289
221,7.684419487618607
222,17.866401574182504
223,7.048615778188547
224,8.692638187641938
225,8.048064237567901
226,20.916047682946274
227,6.739333960861513
228,24.367439348448958
229,61.57524353206479
230,83.66319449788833
231,13.493550609793688
232,13.306397299750078
233,10.472605728834194
234,14.005222001847244
235,17.820054728521335
236,40.497050646997174
237,8.982084964083088
238,9.422545397325699
239,7.684419487618607
240,6.406161839053088
241,19.672720192277314
242,10.035571183854561
243,17.242921016857828
244,17.013643548192785
245,10.011714101766465
246,15.542295276443905
247,15.92217625675583
248,18.75248657473749
249,21.900103327938638
250,8.232801574981355
251,8.386709906274113
252,69.8452944130416
253,5.5576912944188654
254,8.13508308320166
255,8.386709906274113
256,15.980021544308787
257,21.353238359024058
258,10.011714101766465
259,12.02962757396803
260,13.160996113460234
261,11.237374031434255
262,7.00176763521851
263,7.877937595752005
264,6.406161839053088
265,29.136013496300507
266,12.925870147456456
267,12.780738524416273
268,24.164357971159085
269,6.493193122849594
270,14.104888780768258
271,13.277083996194046
272,15.939748889434252
273,29.568272502114528
274,12.710435746386922
275,6.648674700420769
276,65.89811909172127
277,11.237374031434255
278,12.82758726945016
279,13.767790139975942
280,10.035571183854561
281,16.03038225240175
282,12.033312286258457
283,17.715645756029172
284,25.409795504919465
285,11.001009091143468
286,11.737983536931482
287,11.111750095673344
288,10.552667945963737
289,6.168207681404488
290,6.7536787632476445
291,7.00986649279005
292,8.872634305467361
293,16.46602975898716
294,10.966811262583436
295,10.467253781464455
296,19.836500604186405
297,11.737983536931482
298,12.703918179313735
299,12.691506709812797
300,8.692638187641938
301,11.211850606824255
302,14.829623224927897
303,5.491106148914085
304,7.00986649279005
305,6.959605417735403
306,10.997078431806164
307,8.692638187641938
308,10.51512790491197
309,11.970103390750472
310,14.005224460279681
311,54.51402271612443
312,14.225986180225712
313,13.851804836180227
314,11.237374031434255
315,9.210978414575765
316,6.406161839053088
317,47.91590269084814
318,19.186769316825185
319,6.772110254462597
320,7.684419487618607
321,28.181259811905885
322,27.578250345250254
323,8.692638187641938
324,23.964312941613418
325,11.806119670619001
326,19.599278575182336
327,5.5037493418112176
328,8.505224700115503
329,7.28470126508097
330,10.011714101766465
331,6.65881692211197
332,14.765926026699969
333,11.237374031434255
334,39.75067874086428
335,36.37185559515701
336,5.491106148914085
337,19.188454388087166
338,13.742193127874453
339,26.430745994100597
340,6.570870215262929
341,29.70232169353565
342,10.69163578490998
343,14.522267437083789
344,13.893921118115077
345,21.68409722419394
346,62.98704996557123
347,10.688267596395715
348,10.011714101766465
349,6.648674700420769
350,11.237374031434255
351,5.491106148914085
352,42.69254549876775
353,8.098430854162329
354,17.031671136531504
355,10.233911179563515
356,6.6991508200350465
357,12.803090263594253
358,7.73824359099984
359,8.386709906274113
360,5.491106148914085
361,8.157196077315131
362,7.4178925469848265
363,11.237374031434255
364,6.3935186461559566
365,8.779213955873447
366,9.77726573980362
367,9.27557843130062
368,8.13367770134178
369,14.80979097297693
370,8.716342292767349
371,8.692638187641938
372,13.626160573907022
373,37.336348592459785
374,13.263534743974343
375,21.58742746860204
376,12.257450403495081
377,8.982084964083088
378,5.935995221198067
379,29.216634094876675
380,5.8737122289185395
381,19.254726237753
382,7.06509923544455
383,6.168207681404488
384,19.46440173922226
385,15.866312683694817
386,17.855597261800675
387,8.449105218662828
388,19.254269121145814
389,23.964312941613418
390,8.386709906274113
391,10.150507819961755
392,10.011714101766465
393,10.035607511896567
394,5.491106148914085
395,8.062217024145571
396,5.491106148914085
397,7.684419487618607
398,7.985668925179187
399,28.08342122853111
400,21.97178670126365
401,16.441405980856743
402,10.809286538131088
403,10.0409231312243
404,11.237374031434255
405,6.648674700420769
406,56.77303970371491
407,11.237374031434255
408,9.26034228906928
409,9.325479376561551
410,15.533106612559502
411,21.762520349191217
412,8.386709906274113
413,12.762208385919594
414,47.91590269084814
415,10.0409231312243
416,10.960979982939262
417,5.491106148914085
418,10.12980186934554
419,21.48830868600049
420,11.737983536931482
421,6.648674700420769
422,15.293837707311674
423,11.237374031434255
424,18.829185629647192
425,8.13508308320166
426,10.011714101766465
427,8.003330586978501
428,5.5037493418112176
429,19.699960902028195
430,8.692638187641938
431,5.899414509405457
432,11.237374031434255
433,12.857123114645017
434,15.281425855286997
435,19.471016632911113
436,23.512660664739553
437,13.767790139975942
438,7.645215867560126
439,23.05689883700455
440,39.69915047357127
441,5.491106148914085
442,10.293128124393057
443,11.237374031434255
444,6.8539664680281795
445,11.237374031434255
446,15.817359143678786
447,8.157196077315131
448,12.656337645530684
449,8.692638187641938
450,11.237374031434255
451,8.13959752044958
452,8.386709906274113
453,7.493272461931593
454,20.864729600842555
455,19.45524147750266
456,15.99824705170982
457,24.58348572091932
458,6.33919231576273
459,14.80378272538353
460,26.254639233644287
461,26.742548181084416
462,15.702962824506228
463,7.985668925179187
464,10.018177864870447
465,6.7556267972065935
466,7.882220906320146
467,57.240755839957735
468,11.153960600734921
469,25.393587446439113
470,15.572998125165372
471,11.442772651264947
472,5.5037493418112176
473,6.406161839053088
474,7.684419487618607
475,30.53279325652713
476,107.19211279637719
477,10.098161190794656
478,13.767790139975942
479,17.328734759360522
480,14.527426748973333
481,10.011714101766465
482,15.85990687264072
483,69.8452944130416
484,10.991376407002141
485,7.684419487618607
486,11.944188654873154
487,7.91746611379186
488,10.112207594488273
489,5.491106148914085
490,6.959605417735403
491,19.015430252805313
492,5.5037493418112176
493,7.684419487618607
494,9.26034228906928
495,16.542294228532445
496,10.614542793803741
497,8.386709906274113
498,10.966811262583436
499,77.89755026375778
500,5.604373524531385
501,42.712333805255405
502,6.6991508200350465
503,8.111142941961841
504,17.816836912458125
505,10.179112261616662
506,5.935995221198067
507,30.881459802696117
508,18.317156511166782
509,6.6991508200350465
510,10.049082499618423
511,21.49953149527848
512,17.855597261800675
513,16.50785829176458
514,11.906059490046568
515,10.490158833835899
516,22.43229484137146
517,5.491106148914085
518,29.136719972354108
519,10.472605728834194
520,10.011714101766465
521,18.963125653635203
522,10.288400844355335
523,48.092895316912276
524,14.633750874501475
525,10.150507819961755
526,18.904439612511496
527,14.001648365329045
528,8.081158685901254
529,10.472605728834194
530,10.0409231312243
531,10.423950977538702
532,9.66446337785142
533,14.817649633232353
534,6.772110254462597
535,32.96904051880908
536,10.011714101766465
537,14.666253334577222
538,59.16384247932842
539,6.763868830644802
540,9.27557843130062
541,13.95713583542755
542,55.115738438171135
543,8.386709906274113
544,8.982084964083088
545,30.429162497973472
546,8.386709906274113
547,18.05929879632896
548,8.692638187641938
549,18.26784900823235
550,8.982084964083088
551,43.790456445313524
552,8.56965907970632
553,14.005222001847244
554,8.386709906274113
555,12.7655398304127
556,8.23364208550747
557,65.76784406479167
558,14.172647728179554
559,8.70700126662415
560,10.898448539529266
561,5.5037493418112176
562,6.648674700420769
563,17.82785352515994
564,15.542295276443905
565,15.550874455948014
566,8.187629753856081
567,130.55400551616523
568,14.41360031649651
569,10.472605728834194
570,12.52773295273731
571,29.202123194600663
572,9.221506524939157
573,13.943722486296029
574,29.206747537765896
575,7.73824359099984
576,30.066273920835194
577,9.666196276425133
578,6.648674700420769
579,8.386709906274113
580,13.306397299750078
581,30.116782083843045
582,8.692638187641938
583,8.692638187641938
584,62.34790902291193
585,11.237374031434255
586,65.89811909172127
587,8.982084964083088
588,12.550206118526965
589,13.767790139975942
590,20.373193987031176
591,22.053651244752647
592,5.491106148914085
593,8.228042955314509
594,19.274227132929674
595,34.77785314915357
596,18.30906183573558
597,12.933457877962253
598,5.491106148914085
599,10.688267596395715
600,10.011714101766465
601,24.295797470782947
602,14.80979097297693
603,6.779122244309095
604,14.005224460279681
605,6.648674700420769
606,18.281041806320808
607,15.93208822330908
608,6.406161839053088
609,69.8452944130416
610,8.176717986131358
611,12.257450403495081
612,19.438031119805142
613,13.899502566486557
614,8.982084964083088
615,7.699039970941359
616,10.610650978905882
617,7.276276971682801
618,8.714438798576818
619,25.409795504919465
620,16.05924535058922
621,6.448046589368555
622,8.386709906274113
623,23.525122376773908
624,5.491106148914085
625,22.870093634446746
626,11.531083195806875
627,6.079901297483853
628,6.026834137140032
629,18.365196839221692
630,7.73824359099984
631,8.692638187641938
632,5.935995221198067
633,7.985668925179187
634,10.011714101766465
635,8.449105218662828
636,35.75203734182257
637,10.444001287179288
638,24.463443010443253
639,13.145484670677027
640,8.92137803588801
641,12.903287612171829
642,12.310337159039722
643,15.979148880010406
644,11.878419760423066
645,16.42575803542708
646,87.39214881202152
647,17.87977772583452
648,8.714438798576818
649,21.89114176607573
650,14.693445051367174
651,69.8452944130416
652,6.376296803856285
653,16.68060935276105
654,13.643688698119764
655,14.18116914346068
656,5.8737122289185395
657,12.825223585598364
658,28.52677469513547
659,13.907377125675536
660,9.27557843130062
661,12.228068873333806
662,11.693897791894809
663,13.954667852178051
664,8.20306795624593
665,17.942053605227418
666,12.693321391273143
667,15.835739332221657
668,7.91746611379186
669,13.997063337377115
670,16.175922768737607
671,16.87223700403549
672,13.2625856032261
673,8.692638187641938
674,17.624244765280686
675,7.442896771971515
676,5.8737122289185395
677,11.237374031434255
678,21.34528814088157
679,15.899925073729976
680,17.124976032193988
681,7.684419487618607
682,12.82970963916288
683,20.89210592201536
684,7.660268259921144
685,21.361700099812097
686,17.10254929492701
687,7.482379563015474
688,12.789879071510272
689,58.94200167960094
690,49.45748365882823
691,12.90839324804816
692,21.622565489741408
693,55.51668517829786
694,10.809286538131088
695,6.406161839053088
696,9.27557843130062
697,20.89210592201536
698,25.990610383893674
699,16.993976647233957
700,48.94251352784446
701,9.27557843130062
702,8.872768490042525
703,12.90839324804816
704,17.367758199751137
705,13.804888749258767
706,6.716877511808096
707,12.639778508682278
708,65.89811909172127
709,6.648674700420769
710,11.116278429288768
711,10.257459779847464
712,5.491106148914085
713,5.491106148914085
714,16.704889410087944
715,10.490158833835899
716,15.551898041744602
717,6.969911673164137
718,28.34467144389281
719,15.220525429200407
720,8.692638187641938
721,41.78598057243035
722,10.0409231312243
723,18.746879410362595
724,8.062217024145571
725,5.491106148914085
726,39.6212013603154
727,8.70700126662415
728,13.767790139975942
729,10.011714101766465
730,8.613981894129692
731,35.75203734182257
732,8.113781756818252
733,14.693445051367174
734,10.011714101766465
735,18.976152526710102
736,14.693445051367174
737,5.935995221198067
738,13.768510969208055
739,11.755787000427338
740,8.982084964083088
741,12.774367628727063
742,18.344178149625836
743,20.909543609104947
744,10.011714101766465
745,18.371192211483784
746,11.349452905035363
747,30.153266341667962
748,14.005222001847244
749,19.599278575182336
750,8.197478395590375
751,5.604373524531385
752,26.86653328670687
753,8.157196077315131
754,30.144100524300562
755,13.745804873190854
756,10.011714101766465
757,41.988473857050465
758,12.82970963916288
759,9.483316405626592
760,7.91746611379186
761,8.449105218662828
762,27.070652670260653
763,7.684419487618607
764,19.189234830327116
765,25.990610383893674
766,11.237374031434255
767,7.253052012411796
768,10.173760314246923
769,10.035607511896567
770,8.386709906274113
771,8.40578849762714
772,15.551898041744602
773,5.941915040305867
774,5.5037493418112176
775,8.157196077315131
776,19.254269121145814
777,49.36968040702328
778,58.94200167960094
779,13.940642613889098
780,10.035607511896567
781,7.91746611379186
782,5.491106148914085
783,7.684419487618607
784,11.531083195806875
785,17.3064644501821
786,8.449105218662828
787,11.406919341007187
788,5.8737122289185395
789,7.06509923544455
790,9.26098931598312
791,12.879969472020555
792,10.639868695141304
793,10.011714101766465
794,8.982084964083088
795,41.43937773052433
796,9.422454575953136
797,7.684419487618607
798,11.540908058311501
799,16.111668685042403
800,15.526895706310997
801,11.237374031434255
802,6.640516212254546
803,16.460406477436756
804,40.632259345939495
805,11.237374031434255
806,11.237374031434255
807,10.011714101766465
808,12.703918179313735
809,14.724148849873828
810,8.386709906274113
811,30.865714538856793
812,11.81060773813036
813,8.692638187641938
814,10.035607511896567
815,25.93679767254449
816,23.525122376773908
817,7.684419487618607
818,8.386709906274113
819,10.610650978905882
820,11.461096611830921
821,8.13508308320166
822,7.684419487618607
823,13.782753787322012
824,11.709799128199373
825,17.88661508954552
826,5.491106148914085
827,5.491106148914085
828,11.919388620987666
829,49.77598379686984
830,13.860945383274226
831,28.671399273382317
832,12.855361683033994
833,5.8737122289185395
834,8.386709906274113
835,12.52773295273731
836,12.770768667812428
837,18.166581043028764
838,22.856875334047388
839,19.836500604186405
840,18.981759691084996
841,57.850927584234704
842,7.684419487618607
843,10.010580861356873
844,9.210978414575765
845,5.491106148914085
846,5.491106148914085
847,5.5037493418112176
848,15.21295061999777
849,12.388930244710364
850,27.319884754334172
851,9.007519548782268
852,18.20842208398244
853,41.29447330043456
854,10.610650978905882
855,10.049082499618423
856,11.531083195806875
857,9.04242034945911
858,8.75576425073441
859,12.919499251767247
860,24.902092978927755
861,48.9694246459915
862,19.32994877662725
863,12.834177675417434
864,7.684419487618607
865,11.237374031434255
866,10.688267596395715
867,11.053270276936479
868,18.94873133706876
869,6.406161839053088
870,7.4178925469848265
871,12.115272622998948
872,10.011714101766465
873,8.692638187641938
874,13.782753787322012
875,15.351593427292455
876,5.491106148914085
877,12.778630209959942
878,7.684419487618607
879,13.760768520536924
880,52.96610355743783
881,6.610294708126975
882,6.3935186461559566
883,11.09075556895165
884,17.34403511471528
885,15.274839889636608
886,10.898448539529266
887,5.491106148914085
888,10.011714101766465
889,5.935995221198067
890,10.0409231312243
891,13.804888749258767
892,15.835739332221657
893,19.254726237753
894,7.125935328672281
895,88.52479006830842
896,14.88798965562377
897,23.03779547192306
898,5.491106148914085
899,31.42929866179211
900,17.809937858364723
901,11.406919341007187
902,7.684419487618607
903,75.73192402736323
904,6.734714452101844
905,14.005222001847244
906,8.982084964083088
907,11.357196541953018
908,7.06509923544455
909,9.26098931598312
910,20.820287702586818
911,29.0337432588106
912,10.011714101766465
913,41.533481184150354
914,8.982084964083088
915,12.775659207588117
916,17.99345388252018
917,15.542295276443905
918,8.692638187641938
919,35.75203734182257
920,36.700494177991146
921,15.032837990743387
922,11.45863012011507
923,26.032852405315246
924,6.724927824508373
925,48.38189482795867
926,30.472585203729
927,11.237374031434255
928,13.466543644771251
929,5.491106148914085
930,8.062217024145571
931,13.954667852178051
932,14.970773428682403
933,12.809461159283462
934,10.216847901588569
935,28.45280805817242
936,7.442896771971515
937,9.234981512661014
938,6.7556267972065935
939,13.767790139975942
